"","x","y","focal_median"
"18339",319230.75,4299886.75,7.203
"18340",319231.25,4299886.75,10.997
"18341",319231.75,4299886.75,12.991
"18342",319232.25,4299886.75,14.161
"18343",319232.75,4299886.75,15.127
"18344",319233.25,4299886.75,15.381
"18345",319233.75,4299886.75,15.381
"18346",319234.25,4299886.75,8.845
"18347",319234.75,4299886.75,7.935
"18348",319235.25,4299886.75,8.845
"18349",319235.75,4299886.75,10.834
"18350",319236.25,4299886.75,11.069
"18351",319236.75,4299886.75,5.082
"18352",319237.25,4299886.75,2.836
"18353",319237.75,4299886.75,2.836
"18354",319238.25,4299886.75,4.182
"18355",319238.75,4299886.75,3.356
"18356",319239.25,4299886.75,3.356
"18357",319239.75,4299886.75,3.356
"18358",319240.25,4299886.75,5.106
"18359",319240.75,4299886.75,2.5
"18360",319241.25,4299886.75,2.5
"18361",319241.75,4299886.75,2.08
"18362",319242.25,4299886.75,2.053
"18363",319242.75,4299886.75,1.953
"18364",319243.25,4299886.75,3.621
"18365",319243.75,4299886.75,5.274
"18444",319203.25,4299886.25,6.394
"18445",319203.75,4299886.25,4.36
"18446",319204.25,4299886.25,1.4
"18447",319204.75,4299886.25,1.4
"18448",319205.25,4299886.25,1.525
"18449",319205.75,4299886.25,2.292
"18450",319206.25,4299886.25,3.092
"18451",319206.75,4299886.25,4.091
"18452",319207.25,4299886.25,4.654
"18453",319207.75,4299886.25,6.347
"18454",319208.25,4299886.25,8.221
"18455",319208.75,4299886.25,9.224
"18456",319209.25,4299886.25,9.224
"18457",319209.75,4299886.25,9.224
"18458",319210.25,4299886.25,10.235
"18459",319210.75,4299886.25,10.235
"18460",319211.25,4299886.25,10.235
"18461",319211.75,4299886.25,12.564
"18462",319212.25,4299886.25,12.564
"18463",319212.75,4299886.25,12.564
"18464",319213.25,4299886.25,7.9
"18465",319213.75,4299886.25,2.469
"18466",319214.25,4299886.25,2.469
"18467",319214.75,4299886.25,2.469
"18468",319215.25,4299886.25,2.963
"18469",319215.75,4299886.25,2.963
"18470",319216.25,4299886.25,2.963
"18471",319216.75,4299886.25,2.963
"18472",319217.25,4299886.25,3.25
"18473",319217.75,4299886.25,5.267
"18474",319218.25,4299886.25,7.305
"18475",319218.75,4299886.25,9.738
"18476",319219.25,4299886.25,10.511
"18477",319219.75,4299886.25,11.019
"18478",319220.25,4299886.25,11.934
"18479",319220.75,4299886.25,12.951
"18480",319221.25,4299886.25,13.263
"18481",319221.75,4299886.25,11.063
"18482",319222.25,4299886.25,6.832
"18483",319222.75,4299886.25,3.489
"18484",319223.25,4299886.25,6.31
"18485",319223.75,4299886.25,6.31
"18486",319224.25,4299886.25,6.31
"18487",319224.75,4299886.25,8.435
"18488",319225.25,4299886.25,8.435
"18489",319225.75,4299886.25,8.435
"18490",319226.25,4299886.25,9.841
"18491",319226.75,4299886.25,9.841
"18492",319227.25,4299886.25,9.841
"18493",319227.75,4299886.25,9.625
"18494",319228.25,4299886.25,5.717
"18495",319228.75,4299886.25,3.823
"18496",319229.25,4299886.25,3.823
"18497",319229.75,4299886.25,3.823
"18498",319230.25,4299886.25,7.724
"18499",319230.75,4299886.25,11.319
"18500",319231.25,4299886.25,14.878
"18501",319231.75,4299886.25,14.878
"18502",319232.25,4299886.25,14.878
"18503",319232.75,4299886.25,15.37
"18504",319233.25,4299886.25,15.381
"18505",319233.75,4299886.25,15.381
"18506",319234.25,4299886.25,8.845
"18507",319234.75,4299886.25,4.918
"18508",319235.25,4299886.25,2.355
"18509",319235.75,4299886.25,2.355
"18510",319236.25,4299886.25,2.355
"18511",319236.75,4299886.25,1.118
"18512",319237.25,4299886.25,1.118
"18513",319237.75,4299886.25,2.048
"18514",319238.25,4299886.25,3.044
"18515",319238.75,4299886.25,3.356
"18516",319239.25,4299886.25,3.356
"18517",319239.75,4299886.25,2.971
"18518",319240.25,4299886.25,2.536
"18519",319240.75,4299886.25,1.887
"18520",319241.25,4299886.25,1.923
"18521",319241.75,4299886.25,1.923
"18522",319242.25,4299886.25,2.003
"18523",319242.75,4299886.25,2.003
"18605",319203.75,4299885.75,5.325
"18606",319204.25,4299885.75,1.4
"18607",319204.75,4299885.75,1.525
"18608",319205.25,4299885.75,2.272
"18609",319205.75,4299885.75,2.292
"18610",319206.25,4299885.75,2.292
"18611",319206.75,4299885.75,3.092
"18612",319207.25,4299885.75,6.347
"18613",319207.75,4299885.75,8.221
"18614",319208.25,4299885.75,11.576
"18615",319208.75,4299885.75,11.576
"18616",319209.25,4299885.75,12.109
"18617",319209.75,4299885.75,12.149
"18618",319210.25,4299885.75,12.149
"18619",319210.75,4299885.75,12.564
"18620",319211.25,4299885.75,12.564
"18621",319211.75,4299885.75,12.564
"18622",319212.25,4299885.75,12.812
"18623",319212.75,4299885.75,12.812
"18624",319213.25,4299885.75,5.316
"18625",319213.75,4299885.75,2.469
"18626",319214.25,4299885.75,2.469
"18627",319214.75,4299885.75,2.647
"18628",319215.25,4299885.75,3.077
"18629",319215.75,4299885.75,2.963
"18630",319216.25,4299885.75,2.963
"18631",319216.75,4299885.75,2.963
"18632",319217.25,4299885.75,4.111
"18633",319217.75,4299885.75,6.42
"18634",319218.25,4299885.75,7.305
"18635",319218.75,4299885.75,7.305
"18636",319219.25,4299885.75,7.305
"18637",319219.75,4299885.75,7.349
"18638",319220.25,4299885.75,8.859
"18639",319220.75,4299885.75,11.934
"18640",319221.25,4299885.75,11.063
"18641",319221.75,4299885.75,5.826
"18642",319222.25,4299885.75,3.685
"18643",319222.75,4299885.75,3.489
"18644",319223.25,4299885.75,3.489
"18645",319223.75,4299885.75,3.489
"18646",319224.25,4299885.75,6.31
"18647",319224.75,4299885.75,6.31
"18648",319225.25,4299885.75,6.787
"18649",319225.75,4299885.75,7.317
"18650",319226.25,4299885.75,7.317
"18651",319226.75,4299885.75,7.317
"18652",319227.25,4299885.75,6.903
"18653",319227.75,4299885.75,5.717
"18654",319228.25,4299885.75,3.402
"18655",319228.75,4299885.75,3.296
"18656",319229.25,4299885.75,3.823
"18657",319229.75,4299885.75,6.686
"18658",319230.25,4299885.75,8.907
"18659",319230.75,4299885.75,11.319
"18660",319231.25,4299885.75,14.878
"18661",319231.75,4299885.75,15.219
"18662",319232.25,4299885.75,15.37
"18663",319232.75,4299885.75,15.37
"18664",319233.25,4299885.75,15.37
"18665",319233.75,4299885.75,14.853
"18666",319234.25,4299885.75,4.918
"18667",319234.75,4299885.75,2.63
"18668",319235.25,4299885.75,2.355
"18669",319235.75,4299885.75,2.355
"18670",319236.25,4299885.75,1.951
"18671",319236.75,4299885.75,1.118
"18672",319237.25,4299885.75,2.007
"18673",319237.75,4299885.75,2.048
"18674",319238.25,4299885.75,3.044
"18675",319238.75,4299885.75,3.356
"18676",319239.25,4299885.75,3.356
"18677",319239.75,4299885.75,2.536
"18678",319240.25,4299885.75,0.932
"18679",319240.75,4299885.75,0.932
"18680",319241.25,4299885.75,1.553
"18681",319241.75,4299885.75,1.923
"18682",319242.25,4299885.75,2.053
"18765",319203.75,4299885.25,10.834
"18766",319204.25,4299885.25,3.335
"18767",319204.75,4299885.25,2.776
"18768",319205.25,4299885.25,2.776
"18769",319205.75,4299885.25,2.292
"18770",319206.25,4299885.25,2.292
"18771",319206.75,4299885.25,2.459
"18772",319207.25,4299885.25,5.038
"18773",319207.75,4299885.25,7.97
"18774",319208.25,4299885.25,10.826
"18775",319208.75,4299885.25,11.576
"18776",319209.25,4299885.25,12.559
"18777",319209.75,4299885.25,12.109
"18778",319210.25,4299885.25,12.109
"18779",319210.75,4299885.25,12.583
"18780",319211.25,4299885.25,12.806
"18781",319211.75,4299885.25,12.812
"18782",319212.25,4299885.25,12.812
"18783",319212.75,4299885.25,12.812
"18784",319213.25,4299885.25,5.316
"18785",319213.75,4299885.25,2.469
"18786",319214.25,4299885.25,2.469
"18787",319214.75,4299885.25,2.598
"18788",319215.25,4299885.25,3.046
"18789",319215.75,4299885.25,3.077
"18790",319216.25,4299885.25,12.354
"18791",319216.75,4299885.25,10.85
"18792",319217.25,4299885.25,10.85
"18793",319217.75,4299885.25,8.53
"18794",319218.25,4299885.25,7.305
"18795",319218.75,4299885.25,6.42
"18796",319219.25,4299885.25,5.694
"18797",319219.75,4299885.25,5.694
"18798",319220.25,4299885.25,5.694
"18799",319220.75,4299885.25,3.053
"18800",319221.25,4299885.25,2.405
"18801",319221.75,4299885.25,3.186
"18802",319222.25,4299885.25,3.685
"18803",319222.75,4299885.25,3.489
"18804",319223.25,4299885.25,2.731
"18805",319223.75,4299885.25,2.731
"18806",319224.25,4299885.25,3.582
"18807",319224.75,4299885.25,3.589
"18808",319225.25,4299885.25,6.356
"18809",319225.75,4299885.25,7.09
"18810",319226.25,4299885.25,7.09
"18811",319226.75,4299885.25,7.09
"18812",319227.25,4299885.25,6.277
"18813",319227.75,4299885.25,6.277
"18814",319228.25,4299885.25,3.296
"18815",319228.75,4299885.25,1.497
"18816",319229.25,4299885.25,1.497
"18817",319229.75,4299885.25,4.355
"18818",319230.25,4299885.25,8.425
"18819",319230.75,4299885.25,11.273
"18820",319231.25,4299885.25,14.66
"18821",319231.75,4299885.25,14.878
"18822",319232.25,4299885.25,15.37
"18823",319232.75,4299885.25,15.373
"18824",319233.25,4299885.25,15.37
"18825",319233.75,4299885.25,6.375
"18826",319234.25,4299885.25,3.054
"18827",319234.75,4299885.25,2.63
"18828",319235.25,4299885.25,2.355
"18829",319235.75,4299885.25,2.355
"18830",319236.25,4299885.25,2.007
"18831",319236.75,4299885.25,1.951
"18832",319237.25,4299885.25,2.048
"18833",319237.75,4299885.25,4.738
"18834",319238.25,4299885.25,6.25
"18835",319238.75,4299885.25,5.068
"18836",319239.25,4299885.25,3.356
"18837",319239.75,4299885.25,0.932
"18838",319240.25,4299885.25,0.285
"18839",319240.75,4299885.25,0.285
"18840",319241.25,4299885.25,0.454
"18841",319241.75,4299885.25,1.923
"18926",319204.25,4299884.75,9.98
"18927",319204.75,4299884.75,3.335
"18928",319205.25,4299884.75,3.335
"18929",319205.75,4299884.75,2.776
"18930",319206.25,4299884.75,2.459
"18931",319206.75,4299884.75,4.245
"18932",319207.25,4299884.75,7.62
"18933",319207.75,4299884.75,10.078
"18934",319208.25,4299884.75,10.495
"18935",319208.75,4299884.75,11.793
"18936",319209.25,4299884.75,12.109
"18937",319209.75,4299884.75,11.793
"18938",319210.25,4299884.75,12.109
"18939",319210.75,4299884.75,12.588
"18940",319211.25,4299884.75,12.806
"18941",319211.75,4299884.75,12.812
"18942",319212.25,4299884.75,12.812
"18943",319212.75,4299884.75,12.627
"18944",319213.25,4299884.75,5.316
"18945",319213.75,4299884.75,5.181
"18946",319214.25,4299884.75,4.799
"18947",319214.75,4299884.75,2.647
"18948",319215.25,4299884.75,9.425
"18949",319215.75,4299884.75,13.481
"18950",319216.25,4299884.75,13.481
"18951",319216.75,4299884.75,13.008
"18952",319217.25,4299884.75,12.354
"18953",319217.75,4299884.75,10.85
"18954",319218.25,4299884.75,8.53
"18955",319218.75,4299884.75,5.694
"18956",319219.25,4299884.75,5.509
"18957",319219.75,4299884.75,3.814
"18958",319220.25,4299884.75,3.814
"18959",319220.75,4299884.75,2.405
"18960",319221.25,4299884.75,1.45
"18961",319221.75,4299884.75,2.006
"18962",319222.25,4299884.75,3.219
"18963",319222.75,4299884.75,3.492
"18964",319223.25,4299884.75,3.219
"18965",319223.75,4299884.75,2.731
"18966",319224.25,4299884.75,3.134
"18967",319224.75,4299884.75,3.582
"18968",319225.25,4299884.75,4.202
"18969",319225.75,4299884.75,7.09
"18970",319226.25,4299884.75,7.09
"18971",319226.75,4299884.75,6.903
"18972",319227.25,4299884.75,6.277
"18973",319227.75,4299884.75,4.903
"18974",319228.25,4299884.75,2.529
"18975",319228.75,4299884.75,1.497
"18976",319229.25,4299884.75,1.497
"18977",319229.75,4299884.75,4.355
"18978",319230.25,4299884.75,8.425
"18979",319230.75,4299884.75,11.158
"18980",319231.25,4299884.75,12.316
"18981",319231.75,4299884.75,14.46
"18982",319232.25,4299884.75,14.66
"18983",319232.75,4299884.75,14.853
"18984",319233.25,4299884.75,3.054
"18985",319233.75,4299884.75,3.054
"18986",319234.25,4299884.75,1.712
"18987",319234.75,4299884.75,1.955
"18988",319235.25,4299884.75,2.271
"18989",319235.75,4299884.75,2.63
"18990",319236.25,4299884.75,2.219
"18991",319236.75,4299884.75,2.219
"18992",319237.25,4299884.75,4.736
"18993",319237.75,4299884.75,6.25
"18994",319238.25,4299884.75,8.642
"18995",319238.75,4299884.75,8.642
"18996",319239.25,4299884.75,8.642
"18997",319239.75,4299884.75,5.068
"18998",319240.25,4299884.75,0.285
"18999",319240.75,4299884.75,0.285
"19087",319204.75,4299884.25,9.98
"19088",319205.25,4299884.25,3.601
"19089",319205.75,4299884.25,3.601
"19090",319206.25,4299884.25,3.601
"19091",319206.75,4299884.25,8.274
"19092",319207.25,4299884.25,11.491
"19093",319207.75,4299884.25,10.765
"19094",319208.25,4299884.25,10.495
"19095",319208.75,4299884.25,10.826
"19096",319209.25,4299884.25,11.793
"19097",319209.75,4299884.25,11.793
"19098",319210.25,4299884.25,11.793
"19099",319210.75,4299884.25,12.588
"19100",319211.25,4299884.25,12.627
"19101",319211.75,4299884.25,12.627
"19102",319212.25,4299884.25,12.627
"19103",319212.75,4299884.25,11.353
"19104",319213.25,4299884.25,11.353
"19105",319213.75,4299884.25,6.096
"19106",319214.25,4299884.25,6.096
"19107",319214.75,4299884.25,7.84
"19108",319215.25,4299884.25,13.481
"19109",319215.75,4299884.25,13.481
"19110",319216.25,4299884.25,13.481
"19111",319216.75,4299884.25,13.204
"19112",319217.25,4299884.25,13.545
"19113",319217.75,4299884.25,13.545
"19114",319218.25,4299884.25,11.52
"19115",319218.75,4299884.25,3.792
"19116",319219.25,4299884.25,3.792
"19117",319219.75,4299884.25,3.814
"19118",319220.25,4299884.25,3.814
"19119",319220.75,4299884.25,2.405
"19120",319221.25,4299884.25,2.006
"19121",319221.75,4299884.25,2.082
"19122",319222.25,4299884.25,2.082
"19123",319222.75,4299884.25,3.492
"19124",319223.25,4299884.25,3.519
"19125",319223.75,4299884.25,3.28
"19126",319224.25,4299884.25,3.134
"19127",319224.75,4299884.25,3.28
"19128",319225.25,4299884.25,7.09
"19129",319225.75,4299884.25,8.965
"19130",319226.25,4299884.25,8.965
"19131",319226.75,4299884.25,7.09
"19132",319227.25,4299884.25,6.277
"19133",319227.75,4299884.25,4.903
"19134",319228.25,4299884.25,1.376
"19135",319228.75,4299884.25,1.376
"19136",319229.25,4299884.25,1.497
"19137",319229.75,4299884.25,5.841
"19138",319230.25,4299884.25,9.469
"19139",319230.75,4299884.25,12.316
"19140",319231.25,4299884.25,14.46
"19141",319231.75,4299884.25,12.316
"19142",319232.25,4299884.25,3.646
"19143",319232.75,4299884.25,1.532
"19144",319233.25,4299884.25,1.532
"19145",319233.75,4299884.25,1.532
"19146",319234.25,4299884.25,1.437
"19147",319234.75,4299884.25,1.437
"19148",319235.25,4299884.25,1.955
"19149",319235.75,4299884.25,2.63
"19150",319236.25,4299884.25,2.271
"19151",319236.75,4299884.25,2.731
"19152",319237.25,4299884.25,4.738
"19153",319237.75,4299884.25,6.521
"19154",319238.25,4299884.25,8.642
"19155",319238.75,4299884.25,9.684
"19156",319239.25,4299884.25,10.942
"19157",319239.75,4299884.25,10.942
"19158",319240.25,4299884.25,10.522
"19247",319204.75,4299883.75,11.549
"19248",319205.25,4299883.75,11.549
"19249",319205.75,4299883.75,8.274
"19250",319206.25,4299883.75,8.274
"19251",319206.75,4299883.75,10.606
"19252",319207.25,4299883.75,11.491
"19253",319207.75,4299883.75,11.363
"19254",319208.25,4299883.75,10.495
"19255",319208.75,4299883.75,10.495
"19256",319209.25,4299883.75,9.74
"19257",319209.75,4299883.75,11.793
"19258",319210.25,4299883.75,11.793
"19259",319210.75,4299883.75,12.588
"19260",319211.25,4299883.75,12.588
"19261",319211.75,4299883.75,12.627
"19262",319212.25,4299883.75,12.627
"19263",319212.75,4299883.75,12.627
"19264",319213.25,4299883.75,11.353
"19265",319213.75,4299883.75,11.353
"19266",319214.25,4299883.75,7.84
"19267",319214.75,4299883.75,9.425
"19268",319215.25,4299883.75,10.922
"19269",319215.75,4299883.75,13.204
"19270",319216.25,4299883.75,13.204
"19271",319216.75,4299883.75,13.204
"19272",319217.25,4299883.75,13.545
"19273",319217.75,4299883.75,13.545
"19274",319218.25,4299883.75,12.071
"19275",319218.75,4299883.75,3.792
"19276",319219.25,4299883.75,3.792
"19277",319219.75,4299883.75,3.814
"19278",319220.25,4299883.75,3.664
"19279",319220.75,4299883.75,2.982
"19280",319221.25,4299883.75,2.082
"19281",319221.75,4299883.75,2.082
"19282",319222.25,4299883.75,3.219
"19283",319222.75,4299883.75,6.07
"19284",319223.25,4299883.75,7.376
"19285",319223.75,4299883.75,7.376
"19286",319224.25,4299883.75,3.519
"19287",319224.75,4299883.75,8.044
"19288",319225.25,4299883.75,14.565
"19289",319225.75,4299883.75,15.01
"19290",319226.25,4299883.75,14.565
"19291",319226.75,4299883.75,8.965
"19292",319227.25,4299883.75,8.965
"19293",319227.75,4299883.75,4.903
"19294",319228.25,4299883.75,4.903
"19295",319228.75,4299883.75,2.529
"19296",319229.25,4299883.75,5.25
"19297",319229.75,4299883.75,8.408
"19298",319230.25,4299883.75,11.015
"19299",319230.75,4299883.75,11.158
"19300",319231.25,4299883.75,11.015
"19301",319231.75,4299883.75,3.646
"19302",319232.25,4299883.75,1.532
"19303",319232.75,4299883.75,1.532
"19304",319233.25,4299883.75,0.982
"19305",319233.75,4299883.75,0.978
"19306",319234.25,4299883.75,0.978
"19307",319234.75,4299883.75,1.428
"19308",319235.25,4299883.75,1.437
"19309",319235.75,4299883.75,1.955
"19310",319236.25,4299883.75,1.977
"19311",319236.75,4299883.75,1.977
"19312",319237.25,4299883.75,4.736
"19313",319237.75,4299883.75,6.521
"19314",319238.25,4299883.75,9.662
"19315",319238.75,4299883.75,10.942
"19316",319239.25,4299883.75,11.211
"19408",319205.25,4299883.25,11.418
"19409",319205.75,4299883.25,11.167
"19410",319206.25,4299883.25,8.764
"19411",319206.75,4299883.25,10.076
"19412",319207.25,4299883.25,11.363
"19413",319207.75,4299883.25,11.828
"19414",319208.25,4299883.25,11.363
"19415",319208.75,4299883.25,9.74
"19416",319209.25,4299883.25,8.462
"19417",319209.75,4299883.25,9.073
"19418",319210.25,4299883.25,11.82
"19419",319210.75,4299883.25,12.588
"19420",319211.25,4299883.25,12.618
"19421",319211.75,4299883.25,12.627
"19422",319212.25,4299883.25,12.838
"19423",319212.75,4299883.25,12.838
"19424",319213.25,4299883.25,12.832
"19425",319213.75,4299883.25,11.558
"19426",319214.25,4299883.25,10.922
"19427",319214.75,4299883.25,7.84
"19428",319215.25,4299883.25,7.596
"19429",319215.75,4299883.25,7.596
"19430",319216.25,4299883.25,8.309
"19431",319216.75,4299883.25,8.309
"19432",319217.25,4299883.25,8.309
"19433",319217.75,4299883.25,8.309
"19434",319218.25,4299883.25,11.048
"19435",319218.75,4299883.25,12.071
"19436",319219.25,4299883.25,3.814
"19437",319219.75,4299883.25,3.792
"19438",319220.25,4299883.25,2.982
"19439",319220.75,4299883.25,3.664
"19440",319221.25,4299883.25,3.664
"19441",319221.75,4299883.25,7.26
"19442",319222.25,4299883.25,8.008
"19443",319222.75,4299883.25,8.799
"19444",319223.25,4299883.25,10.221
"19445",319223.75,4299883.25,8.4
"19446",319224.25,4299883.25,8.044
"19447",319224.75,4299883.25,12.057
"19448",319225.25,4299883.25,14.565
"19449",319225.75,4299883.25,14.565
"19450",319226.25,4299883.25,14.866
"19451",319226.75,4299883.25,15.052
"19452",319227.25,4299883.25,15.052
"19453",319227.75,4299883.25,15.052
"19454",319228.25,4299883.25,15.052
"19455",319228.75,4299883.25,5.771
"19456",319229.25,4299883.25,8.408
"19457",319229.75,4299883.25,8.603
"19458",319230.25,4299883.25,10.07
"19459",319230.75,4299883.25,11.015
"19460",319231.25,4299883.25,11.015
"19461",319231.75,4299883.25,3.214
"19462",319232.25,4299883.25,2.262
"19463",319232.75,4299883.25,1.532
"19464",319233.25,4299883.25,0.982
"19465",319233.75,4299883.25,0.978
"19466",319234.25,4299883.25,1.046
"19467",319234.75,4299883.25,1.099
